,0,1,2,3
626,-200.0,5050.0,-25.0,0.0
627,-200.0,5075.0,-25.0,0.0
628,-200.0,5100.0,-25.0,0.0
629,-200.0,5125.0,-25.0,0.0
630,-200.0,5150.0,-25.0,0.0
631,-200.0,5175.0,-25.0,0.0
632,-200.0,5200.0,-25.0,0.0
633,-200.0,5225.0,-25.0,0.0
634,-200.0,5250.0,-25.0,0.0
635,-200.0,5275.0,-25.0,0.0
636,-200.0,5300.0,-25.0,0.0
637,-200.0,5325.0,-25.0,0.0
638,-175.0,3900.0,-25.0,0.0
639,-175.0,3925.0,-25.0,0.0
640,-175.0,3950.0,-25.0,0.0
641,-175.0,3975.0,-25.0,0.0
642,-175.0,4000.0,-25.0,0.0
643,-175.0,4025.0,-25.0,0.0
644,-175.0,4050.0,-25.0,0.0
645,-175.0,4075.0,-25.0,0.0
646,-175.0,4100.0,-25.0,0.0
647,-175.0,4125.0,-25.0,0.0
648,-175.0,4150.0,-25.0,0.0
649,-175.0,4175.0,-25.0,0.0
650,-175.0,4200.0,-25.0,0.0
651,-175.0,4225.0,-25.0,0.0
652,-175.0,4250.0,-25.0,0.0
653,-175.0,4275.0,-25.0,0.0
654,-175.0,4300.0,-25.0,0.0
655,-175.0,4325.0,-25.0,0.0
656,-175.0,4350.0,-25.0,0.0
657,-175.0,4375.0,-25.0,0.0
658,-175.0,4400.0,-25.0,0.0
659,-175.0,4425.0,-25.0,0.0
660,-175.0,4450.0,-25.0,0.0
661,-175.0,4475.0,-25.0,0.0
662,-175.0,4500.0,-25.0,0.0
663,-175.0,4525.0,-25.0,0.0
664,-175.0,4550.0,-25.0,0.0
665,-175.0,4575.0,-25.0,0.0
666,-175.0,4600.0,-25.0,0.0
667,-175.0,4625.0,-25.0,0.0
668,-175.0,4650.0,-25.0,0.0
669,-175.0,4675.0,-25.0,0.0
670,-175.0,4700.0,-25.0,0.0
671,-175.0,4725.0,-25.0,0.0
672,-175.0,4750.0,-25.0,0.0
673,-175.0,4775.0,-25.0,0.0
674,-175.0,4800.0,-25.0,0.0
675,-175.0,4825.0,-25.0,0.0
676,-175.0,4850.0,-25.0,0.0
677,-175.0,4875.0,-25.0,0.0
678,-175.0,4900.0,-25.0,0.0
679,-175.0,4925.0,-25.0,0.0
680,-175.0,4950.0,-25.0,0.0
681,-175.0,4975.0,-25.0,0.0
682,-175.0,5000.0,-25.0,0.0
683,-175.0,5025.0,-25.0,0.0
684,-175.0,5050.0,-25.0,0.0
685,-175.0,5075.0,-25.0,0.0
686,-175.0,5100.0,-25.0,0.0
687,-175.0,5125.0,-25.0,0.0
688,-175.0,5150.0,-25.0,0.0
689,-175.0,5175.0,-25.0,0.0
690,-175.0,5200.0,-25.0,0.0
691,-175.0,5225.0,-25.0,0.0
692,-175.0,5250.0,-25.0,0.0
693,-175.0,5275.0,-25.0,0.0
694,-175.0,5300.0,-25.0,0.0
695,-175.0,5325.0,-25.0,0.0
696,-150.0,3900.0,-25.0,0.0
697,-150.0,3925.0,-25.0,0.0
698,-150.0,3950.0,-25.0,0.0
699,-150.0,3975.0,-25.0,0.0
700,-150.0,4000.0,-25.0,0.0
701,-150.0,4025.0,-25.0,0.0
702,-150.0,4050.0,-25.0,0.0
703,-150.0,4075.0,-25.0,0.0
704,-150.0,4100.0,-25.0,0.0
705,-150.0,4125.0,-25.0,0.0
706,-150.0,4150.0,-25.0,0.0
707,-150.0,4175.0,-25.0,0.0
708,-150.0,4200.0,-25.0,0.0
709,-150.0,4225.0,-25.0,0.0
710,-150.0,4250.0,-25.0,0.0
711,-150.0,4275.0,-25.0,0.0
712,-150.0,4300.0,-25.0,0.0
713,-150.0,4325.0,-25.0,0.0
714,-150.0,4350.0,-25.0,0.0
715,-150.0,4375.0,-25.0,0.0
716,-150.0,4400.0,-25.0,0.0
717,-150.0,4425.0,-25.0,0.0
718,-150.0,4450.0,-25.0,0.0
719,-150.0,4475.0,-25.0,0.0
720,-150.0,4500.0,-25.0,0.0
721,-150.0,4525.0,-25.0,0.0
722,-150.0,4550.0,-25.0,0.0
723,-150.0,4575.0,-25.0,0.0
724,-150.0,4600.0,-25.0,0.0
725,-150.0,4625.0,-25.0,0.0
726,-150.0,4650.0,-25.0,0.0
727,-150.0,4675.0,-25.0,0.0
728,-150.0,4700.0,-25.0,0.0
729,-150.0,4725.0,-25.0,0.0
730,-150.0,4750.0,-25.0,0.0
731,-150.0,4775.0,-25.0,0.0
732,-150.0,4800.0,-25.0,0.0
733,-150.0,4825.0,-25.0,0.0
734,-150.0,4850.0,-25.0,0.0
735,-150.0,4875.0,-25.0,0.0
736,-150.0,4900.0,-25.0,0.0
737,-150.0,4925.0,-25.0,0.0
738,-150.0,4950.0,-25.0,0.0
739,-150.0,4975.0,-25.0,0.0
740,-150.0,5000.0,-25.0,0.0
741,-150.0,5025.0,-25.0,0.0
742,-150.0,5050.0,-25.0,0.0
743,-150.0,5075.0,-25.0,0.0
744,-150.0,5100.0,-25.0,0.0
745,-150.0,5125.0,-25.0,0.0
746,-150.0,5150.0,-25.0,0.0
747,-150.0,5175.0,-25.0,0.0
748,-150.0,5200.0,-25.0,0.0
749,-150.0,5225.0,-25.0,0.0
750,-150.0,5250.0,-25.0,0.0
751,-150.0,5275.0,-25.0,0.0
752,-150.0,5300.0,-25.0,0.0
753,-150.0,5325.0,-25.0,0.0
754,-125.0,3900.0,-25.0,0.0
755,-125.0,3925.0,-25.0,0.0
756,-125.0,3950.0,-25.0,0.0
757,-125.0,3975.0,-25.0,0.0
758,-125.0,4000.0,-25.0,0.0
759,-125.0,4025.0,-25.0,0.0
760,-125.0,4050.0,-25.0,0.0
761,-125.0,4075.0,-25.0,0.0
762,-125.0,4100.0,-25.0,0.0
763,-125.0,4125.0,-25.0,0.0
764,-125.0,4150.0,-25.0,0.0
765,-125.0,4175.0,-25.0,0.0
766,-125.0,4200.0,-25.0,0.0
767,-125.0,4225.0,-25.0,0.0
768,-125.0,4250.0,-25.0,0.0
769,-125.0,4275.0,-25.0,0.0
770,-125.0,4300.0,-25.0,0.0
771,-125.0,4325.0,-25.0,0.0
772,-125.0,4350.0,-25.0,0.0
773,-125.0,4375.0,-25.0,0.0
774,-125.0,4400.0,-25.0,0.0
775,-125.0,4425.0,-25.0,0.0
776,-125.0,4450.0,-25.0,0.0
777,-125.0,4475.0,-25.0,0.0
778,-125.0,4500.0,-25.0,0.0
779,-125.0,4525.0,-25.0,0.0
780,-125.0,4550.0,-25.0,0.0
781,-125.0,4575.0,-25.0,0.0
782,-125.0,4600.0,-25.0,0.0
783,-125.0,4625.0,-25.0,0.0
784,-125.0,4650.0,-25.0,0.0
785,-125.0,4675.0,-25.0,0.0
786,-125.0,4700.0,-25.0,0.0
787,-125.0,4725.0,-25.0,0.0
788,-125.0,4750.0,-25.0,0.0
789,-125.0,4775.0,-25.0,0.0
790,-125.0,4800.0,-25.0,0.0
791,-125.0,4825.0,-25.0,0.0
792,-125.0,4850.0,-25.0,0.0
793,-125.0,4875.0,-25.0,0.0
794,-125.0,4900.0,-25.0,0.0
795,-125.0,4925.0,-25.0,0.0
796,-125.0,4950.0,-25.0,0.0
797,-125.0,4975.0,-25.0,0.0
798,-125.0,5000.0,-25.0,0.0
799,-125.0,5025.0,-25.0,0.0
800,-125.0,5050.0,-25.0,0.0
801,-125.0,5075.0,-25.0,0.0
802,-125.0,5100.0,-25.0,0.0
803,-125.0,5125.0,-25.0,0.0
804,-125.0,5150.0,-25.0,0.0
805,-125.0,5175.0,-25.0,0.0
806,-125.0,5200.0,-25.0,0.0
807,-125.0,5225.0,-25.0,0.0
808,-125.0,5250.0,-25.0,0.0
809,-125.0,5275.0,-25.0,0.0
810,-125.0,5300.0,-25.0,0.0
811,-125.0,5325.0,-25.0,0.0
812,-100.0,3900.0,-25.0,0.0
813,-100.0,3925.0,-25.0,0.0
814,-100.0,3950.0,-25.0,0.0
815,-100.0,3975.0,-25.0,0.0
816,-100.0,4000.0,-25.0,0.0
817,-100.0,4025.0,-25.0,0.0
818,-100.0,4050.0,-25.0,0.0
819,-100.0,4075.0,-25.0,0.0
820,-100.0,4100.0,-25.0,0.0
821,-100.0,4125.0,-25.0,0.0
822,-100.0,4150.0,-25.0,0.0
823,-100.0,4175.0,-25.0,0.0
824,-100.0,4200.0,-25.0,0.0
825,-100.0,4225.0,-25.0,0.0
826,-100.0,4250.0,-25.0,0.0
827,-100.0,4275.0,-25.0,0.0
828,-100.0,4300.0,-25.0,0.0
829,-100.0,4325.0,-25.0,0.0
830,-100.0,4350.0,-25.0,0.0
831,-100.0,4375.0,-25.0,0.0
832,-100.0,4400.0,-25.0,0.0
833,-100.0,4425.0,-25.0,0.0
834,-100.0,4450.0,-25.0,0.0
835,-100.0,4475.0,-25.0,0.0
836,-100.0,4500.0,-25.0,0.0
837,-100.0,4525.0,-25.0,0.0
838,-100.0,4550.0,-25.0,0.0
839,-100.0,4575.0,-25.0,0.0
840,-100.0,4600.0,-25.0,0.0
841,-100.0,4625.0,-25.0,0.0
842,-100.0,4650.0,-25.0,0.0
843,-100.0,4675.0,-25.0,0.0
844,-100.0,4700.0,-25.0,0.0
845,-100.0,4725.0,-25.0,0.0
846,-100.0,4750.0,-25.0,0.0
847,-100.0,4775.0,-25.0,0.0
848,-100.0,4800.0,-25.0,0.0
849,-100.0,4825.0,-25.0,0.0
850,-100.0,4850.0,-25.0,0.0
851,-100.0,4875.0,-25.0,0.0
852,-100.0,4900.0,-25.0,0.0
853,-100.0,4925.0,-25.0,0.0
854,-100.0,4950.0,-25.0,0.0
855,-100.0,4975.0,-25.0,0.0
856,-100.0,5000.0,-25.0,0.0
857,-100.0,5025.0,-25.0,0.0
858,-100.0,5050.0,-25.0,0.0
859,-100.0,5075.0,-25.0,0.0
860,-100.0,5100.0,-25.0,0.0
861,-100.0,5125.0,-25.0,0.0
862,-100.0,5150.0,-25.0,0.0
863,-100.0,5175.0,-25.0,0.0
864,-100.0,5200.0,-25.0,0.0
865,-100.0,5225.0,-25.0,0.0
866,-100.0,5250.0,-25.0,0.0
867,-100.0,5275.0,-25.0,0.0
868,-100.0,5300.0,-25.0,0.0
869,-100.0,5325.0,-25.0,0.0
870,-75.0,3900.0,-25.0,0.0
871,-75.0,3925.0,-25.0,0.0
872,-75.0,3950.0,-25.0,0.0
873,-75.0,3975.0,-25.0,0.0
874,-75.0,4000.0,-25.0,0.0
875,-75.0,4025.0,-25.0,0.0
876,-75.0,4050.0,-25.0,0.0
877,-75.0,4075.0,-25.0,0.0
878,-75.0,4100.0,-25.0,0.0
879,-75.0,4125.0,-25.0,0.0
880,-75.0,4150.0,-25.0,0.0
881,-75.0,4175.0,-25.0,0.0
882,-75.0,4200.0,-25.0,0.0
883,-75.0,4225.0,-25.0,0.0
884,-75.0,4250.0,-25.0,0.0
885,-75.0,4275.0,-25.0,0.0
886,-75.0,4300.0,-25.0,0.0
887,-75.0,4325.0,-25.0,0.0
888,-75.0,4350.0,-25.0,0.0
889,-75.0,4375.0,-25.0,0.0
890,-75.0,4400.0,-25.0,0.0
891,-75.0,4425.0,-25.0,0.0
892,-75.0,4450.0,-25.0,0.0
893,-75.0,4475.0,-25.0,0.0
894,-75.0,4500.0,-25.0,0.0
895,-75.0,4525.0,-25.0,0.0
896,-75.0,4550.0,-25.0,0.0
897,-75.0,4575.0,-25.0,0.0
898,-75.0,4600.0,-25.0,0.0
899,-75.0,4625.0,-25.0,0.0
900,-75.0,4650.0,-25.0,0.0
901,-75.0,4675.0,-25.0,0.0
902,-75.0,4700.0,-25.0,0.0
903,-75.0,4725.0,-25.0,0.0
904,-75.0,4750.0,-25.0,0.0
905,-75.0,4775.0,-25.0,0.0
906,-75.0,4800.0,-25.0,0.0
907,-75.0,4825.0,-25.0,0.0
908,-75.0,4850.0,-25.0,0.0
909,-75.0,4875.0,-25.0,0.0
910,-75.0,4900.0,-25.0,0.0
911,-75.0,4925.0,-25.0,0.0
912,-75.0,4950.0,-25.0,0.0
913,-75.0,4975.0,-25.0,0.0
914,-75.0,5000.0,-25.0,0.0
915,-75.0,5025.0,-25.0,0.0
916,-75.0,5050.0,-25.0,0.0
917,-75.0,5075.0,-25.0,0.0
918,-75.0,5100.0,-25.0,0.0
919,-75.0,5125.0,-25.0,0.0
920,-75.0,5150.0,-25.0,0.0
921,-75.0,5175.0,-25.0,0.0
922,-75.0,5200.0,-25.0,0.0
923,-75.0,5225.0,-25.0,0.0
924,-75.0,5250.0,-25.0,0.0
925,-75.0,5275.0,-25.0,0.0
926,-75.0,5300.0,-25.0,0.0
927,-75.0,5325.0,-25.0,0.0
928,-50.0,3900.0,-25.0,0.0
929,-50.0,3925.0,-25.0,0.0
930,-50.0,3950.0,-25.0,0.0
931,-50.0,3975.0,-25.0,0.0
932,-50.0,4000.0,-25.0,0.0
933,-50.0,4025.0,-25.0,0.0
934,-50.0,4050.0,-25.0,0.0
935,-50.0,4075.0,-25.0,0.0
936,-50.0,4100.0,-25.0,0.0
937,-50.0,4125.0,-25.0,0.0
938,-50.0,4150.0,-25.0,0.0
939,-50.0,4175.0,-25.0,0.0
940,-50.0,4200.0,-25.0,0.0
941,-50.0,4225.0,-25.0,0.0
942,-50.0,4250.0,-25.0,0.0
943,-50.0,4275.0,-25.0,0.0
944,-50.0,4300.0,-25.0,0.0
945,-50.0,4325.0,-25.0,0.0
946,-50.0,4350.0,-25.0,0.0
947,-50.0,4375.0,-25.0,0.0
948,-50.0,4400.0,-25.0,0.0
949,-50.0,4425.0,-25.0,0.0
950,-50.0,4450.0,-25.0,0.0
951,-50.0,4475.0,-25.0,0.0
952,-50.0,4500.0,-25.0,0.0
953,-50.0,4525.0,-25.0,0.0
954,-50.0,4550.0,-25.0,0.0
955,-50.0,4575.0,-25.0,0.0
956,-50.0,4600.0,-25.0,0.0
957,-50.0,4625.0,-25.0,0.0
958,-50.0,4650.0,-25.0,0.0
959,-50.0,4675.0,-25.0,0.0
960,-50.0,4700.0,-25.0,0.0
961,-50.0,4725.0,-25.0,0.0
962,-50.0,4750.0,-25.0,0.0
963,-50.0,4775.0,-25.0,0.0
964,-50.0,4800.0,-25.0,0.0
965,-50.0,4825.0,-25.0,0.0
966,-50.0,4850.0,-25.0,0.0
967,-50.0,4875.0,-25.0,0.0
968,-50.0,4900.0,-25.0,0.0
969,-50.0,4925.0,-25.0,0.0
970,-50.0,4950.0,-25.0,0.0
971,-50.0,4975.0,-25.0,0.0
972,-50.0,5000.0,-25.0,0.0
973,-50.0,5025.0,-25.0,0.0
974,-50.0,5050.0,-25.0,0.0
975,-50.0,5075.0,-25.0,0.0
976,-50.0,5100.0,-25.0,0.0
977,-50.0,5125.0,-25.0,0.0
978,-50.0,5150.0,-25.0,0.0
979,-50.0,5175.0,-25.0,0.0
980,-50.0,5200.0,-25.0,0.0
981,-50.0,5225.0,-25.0,0.0
982,-50.0,5250.0,-25.0,0.0
983,-50.0,5275.0,-25.0,0.0
984,-50.0,5300.0,-25.0,0.0
985,-50.0,5325.0,-25.0,0.0
986,-25.0,3900.0,-25.0,0.0
987,-25.0,3925.0,-25.0,0.0
988,-25.0,3950.0,-25.0,0.0
989,-25.0,3975.0,-25.0,0.0
990,-25.0,4000.0,-25.0,0.0
991,-25.0,4025.0,-25.0,0.0
992,-25.0,4050.0,-25.0,0.0
993,-25.0,4075.0,-25.0,0.0
994,-25.0,4100.0,-25.0,0.0
995,-25.0,4125.0,-25.0,0.0
996,-25.0,4150.0,-25.0,0.0
997,-25.0,4175.0,-25.0,0.0
998,-25.0,4200.0,-25.0,0.0
999,-25.0,4225.0,-25.0,0.0
1000,-25.0,4250.0,-25.0,0.0
1001,-25.0,4275.0,-25.0,0.0
1002,-25.0,4300.0,-25.0,0.0
1003,-25.0,4325.0,-25.0,0.0
1004,-25.0,4350.0,-25.0,0.0
1005,-25.0,4375.0,-25.0,0.0
1006,-25.0,4400.0,-25.0,0.0
1007,-25.0,4425.0,-25.0,0.0
1008,-25.0,4450.0,-25.0,0.0
1009,-25.0,4475.0,-25.0,0.0
1010,-25.0,4500.0,-25.0,0.0
1011,-25.0,4525.0,-25.0,0.0
1012,-25.0,4550.0,-25.0,0.0
1013,-25.0,4575.0,-25.0,0.0
1014,-25.0,4600.0,-25.0,0.0
1015,-25.0,4625.0,-25.0,0.0
1016,-25.0,4650.0,-25.0,0.0
1017,-25.0,4675.0,-25.0,0.0
1018,-25.0,4700.0,-25.0,0.0
1019,-25.0,4725.0,-25.0,0.0
1020,-25.0,4750.0,-25.0,0.0
1021,-25.0,4775.0,-25.0,0.0
1022,-25.0,4800.0,-25.0,0.0
1023,-25.0,4825.0,-25.0,0.0
1024,-25.0,4850.0,-25.0,0.0
1025,-25.0,4875.0,-25.0,0.0
1026,-25.0,4900.0,-25.0,0.0
1027,-25.0,4925.0,-25.0,0.0
1028,-25.0,4950.0,-25.0,0.0
1029,-25.0,4975.0,-25.0,0.0
1030,-25.0,5000.0,-25.0,0.0
1031,-25.0,5025.0,-25.0,0.0
1032,-25.0,5050.0,-25.0,0.0
1033,-25.0,5075.0,-25.0,0.0
1034,-25.0,5100.0,-25.0,0.0
1035,-25.0,5125.0,-25.0,0.0
1036,-25.0,5150.0,-25.0,0.0
1037,-25.0,5175.0,-25.0,0.0
1038,-25.0,5200.0,-25.0,0.0
1039,-25.0,5225.0,-25.0,0.0
1040,-25.0,5250.0,-25.0,0.0
1041,-25.0,5275.0,-25.0,0.0
1042,-25.0,5300.0,-25.0,0.0
1043,-25.0,5325.0,-25.0,0.0
1044,0.0,3900.0,-25.0,0.0
1045,0.0,3925.0,-25.0,0.0
1046,0.0,3950.0,-25.0,0.0
1047,0.0,3975.0,-25.0,0.0
1048,0.0,4000.0,-25.0,0.0
1049,0.0,4025.0,-25.0,0.0
1050,0.0,4050.0,-25.0,0.0
1051,0.0,4075.0,-25.0,0.0
1052,0.0,4100.0,-25.0,0.0
1053,0.0,4125.0,-25.0,0.0
1054,0.0,4150.0,-25.0,0.0
1055,0.0,4175.0,-25.0,0.0
1056,0.0,4200.0,-25.0,0.0
1057,0.0,4225.0,-25.0,0.0
1058,0.0,4250.0,-25.0,0.0
1059,0.0,4275.0,-25.0,0.0
1060,0.0,4300.0,-25.0,0.0
1061,0.0,4325.0,-25.0,0.0
1062,0.0,4350.0,-25.0,0.0
1063,0.0,4375.0,-25.0,0.0
1064,0.0,4400.0,-25.0,0.0
1065,0.0,4425.0,-25.0,0.0
1066,0.0,4450.0,-25.0,0.0
1067,0.0,4475.0,-25.0,0.0
1068,0.0,4500.0,-25.0,0.0
1069,0.0,4525.0,-25.0,0.0
1070,0.0,4550.0,-25.0,0.0
1071,0.0,4575.0,-25.0,0.0
1072,0.0,4600.0,-25.0,0.0
1073,0.0,4625.0,-25.0,0.0
1074,0.0,4650.0,-25.0,0.0
1075,0.0,4675.0,-25.0,0.0
1076,0.0,4700.0,-25.0,0.0
1077,0.0,4725.0,-25.0,0.0
1078,0.0,4750.0,-25.0,0.0
1079,0.0,4775.0,-25.0,0.0
1080,0.0,4800.0,-25.0,0.0
1081,0.0,4825.0,-25.0,0.0
1082,0.0,4850.0,-25.0,0.0
1083,0.0,4875.0,-25.0,0.0
1084,0.0,4900.0,-25.0,0.0
1085,0.0,4925.0,-25.0,0.0
1086,0.0,4950.0,-25.0,0.0
1087,0.0,4975.0,-25.0,0.0
1088,0.0,5000.0,-25.0,0.0
1089,0.0,5025.0,-25.0,0.0
1090,0.0,5050.0,-25.0,0.0
1091,0.0,5075.0,-25.0,0.0
1092,0.0,5100.0,-25.0,0.0
1093,0.0,5125.0,-25.0,0.0
1094,0.0,5150.0,-25.0,0.0
1095,0.0,5175.0,-25.0,0.0
1096,0.0,5200.0,-25.0,0.0
1097,0.0,5225.0,-25.0,0.0
1098,0.0,5250.0,-25.0,0.0
1099,0.0,5275.0,-25.0,0.0
1100,0.0,5300.0,-25.0,0.0
1101,0.0,5325.0,-25.0,0.0
1102,25.0,3900.0,-25.0,0.0
1103,25.0,3925.0,-25.0,0.0
1104,25.0,3950.0,-25.0,0.0
1105,25.0,3975.0,-25.0,0.0
1106,25.0,4000.0,-25.0,0.0
1107,25.0,4025.0,-25.0,0.0
1108,25.0,4050.0,-25.0,0.0
1109,25.0,4075.0,-25.0,0.0
1110,25.0,4100.0,-25.0,0.0
1111,25.0,4125.0,-25.0,0.0
1112,25.0,4150.0,-25.0,0.0
1113,25.0,4175.0,-25.0,0.0
1114,25.0,4200.0,-25.0,0.0
1115,25.0,4225.0,-25.0,0.0
1116,25.0,4250.0,-25.0,0.0
1117,25.0,4275.0,-25.0,0.0
1118,25.0,4300.0,-25.0,0.0
1119,25.0,4325.0,-25.0,0.0
1120,25.0,4350.0,-25.0,0.0
1121,25.0,4375.0,-25.0,0.0
1122,25.0,4400.0,-25.0,0.0
1123,25.0,4425.0,-25.0,0.0
1124,25.0,4450.0,-25.0,0.0
1125,25.0,4475.0,-25.0,0.0
1126,25.0,4500.0,-25.0,0.0
1127,25.0,4525.0,-25.0,0.0
1128,25.0,4550.0,-25.0,0.0
1129,25.0,4575.0,-25.0,0.0
1130,25.0,4600.0,-25.0,0.0
1131,25.0,4625.0,-25.0,0.0
1132,25.0,4650.0,-25.0,0.0
1133,25.0,4675.0,-25.0,0.0
1134,25.0,4700.0,-25.0,0.0
1135,25.0,4725.0,-25.0,0.0
1136,25.0,4750.0,-25.0,0.0
1137,25.0,4775.0,-25.0,0.0
1138,25.0,4800.0,-25.0,0.0
1139,25.0,4825.0,-25.0,0.0
1140,25.0,4850.0,-25.0,0.0
1141,25.0,4875.0,-25.0,0.0
1142,25.0,4900.0,-25.0,0.0
1143,25.0,4925.0,-25.0,0.0
1144,25.0,4950.0,-25.0,0.0
1145,25.0,4975.0,-25.0,0.0
1146,25.0,5000.0,-25.0,0.0
1147,25.0,5025.0,-25.0,0.0
1148,25.0,5050.0,-25.0,0.0
1149,25.0,5075.0,-25.0,0.0
1150,25.0,5100.0,-25.0,0.0
1151,25.0,5125.0,-25.0,0.0
1152,25.0,5150.0,-25.0,0.0
1153,25.0,5175.0,-25.0,0.0
1154,25.0,5200.0,-25.0,0.0
1155,25.0,5225.0,-25.0,0.0
1156,25.0,5250.0,-25.0,0.0
1157,25.0,5275.0,-25.0,0.0
1158,25.0,5300.0,-25.0,0.0
1159,25.0,5325.0,-25.0,0.0
1160,50.0,3900.0,-25.0,0.0
1161,50.0,3925.0,-25.0,0.0
1162,50.0,3950.0,-25.0,0.0
1163,50.0,3975.0,-25.0,0.0
1164,50.0,4000.0,-25.0,0.0
1165,50.0,4025.0,-25.0,0.0
1166,50.0,4050.0,-25.0,0.0
1167,50.0,4075.0,-25.0,0.0
1168,50.0,4100.0,-25.0,0.0
1169,50.0,4125.0,-25.0,0.0
1170,50.0,4150.0,-25.0,0.0
1171,50.0,4175.0,-25.0,0.0
1172,50.0,4200.0,-25.0,0.0
1173,50.0,4225.0,-25.0,0.0
1174,50.0,4250.0,-25.0,0.0
1175,50.0,4275.0,-25.0,0.0
1176,50.0,4300.0,-25.0,0.0
1177,50.0,4325.0,-25.0,0.0
1178,50.0,4350.0,-25.0,0.0
1179,50.0,4375.0,-25.0,0.0
1180,50.0,4400.0,-25.0,0.0
1181,50.0,4425.0,-25.0,0.0
1182,50.0,4450.0,-25.0,0.0
1183,50.0,4475.0,-25.0,0.0
1184,50.0,4500.0,-25.0,0.0
1185,50.0,4525.0,-25.0,0.0
1186,50.0,4550.0,-25.0,0.0
1187,50.0,4575.0,-25.0,0.0
1188,50.0,4600.0,-25.0,0.0
1189,50.0,4625.0,-25.0,0.0
1190,50.0,4650.0,-25.0,0.0
1191,50.0,4675.0,-25.0,0.0
1192,50.0,4700.0,-25.0,0.0
1193,50.0,4725.0,-25.0,0.0
1194,50.0,4750.0,-25.0,0.0
1195,50.0,4775.0,-25.0,0.0
1196,50.0,4800.0,-25.0,0.0
1197,50.0,4825.0,-25.0,0.0
1198,50.0,4850.0,-25.0,0.0
1199,50.0,4875.0,-25.0,0.0
1200,50.0,4900.0,-25.0,0.0
1201,50.0,4925.0,-25.0,0.0
1202,50.0,4950.0,-25.0,0.0
1203,50.0,4975.0,-25.0,0.0
1204,50.0,5000.0,-25.0,0.0
1205,50.0,5025.0,-25.0,0.0
1206,50.0,5050.0,-25.0,0.0
1207,50.0,5075.0,-25.0,0.0
1208,50.0,5100.0,-25.0,0.0
1209,50.0,5125.0,-25.0,0.0
1210,50.0,5150.0,-25.0,0.0
1211,50.0,5175.0,-25.0,0.0
1212,50.0,5200.0,-25.0,0.0
1213,50.0,5225.0,-25.0,0.0
1214,50.0,5250.0,-25.0,0.0
1215,50.0,5275.0,-25.0,0.0
1216,50.0,5300.0,-25.0,0.0
1217,50.0,5325.0,-25.0,0.0
1218,75.0,3900.0,-25.0,0.0
1219,75.0,3925.0,-25.0,0.0
1220,75.0,3950.0,-25.0,0.0
1221,75.0,3975.0,-25.0,0.0
1222,75.0,4000.0,-25.0,0.0
1223,75.0,4025.0,-25.0,0.0
1224,75.0,4050.0,-25.0,0.0
1225,75.0,4075.0,-25.0,0.0
1226,75.0,4100.0,-25.0,0.0
1227,75.0,4125.0,-25.0,0.0
1228,75.0,4150.0,-25.0,0.0
1229,75.0,4175.0,-25.0,0.0
1230,75.0,4200.0,-25.0,0.0
1231,75.0,4225.0,-25.0,0.0
1232,75.0,4250.0,-25.0,0.0
1233,75.0,4275.0,-25.0,0.0
1234,75.0,4300.0,-25.0,0.0
1235,75.0,4325.0,-25.0,0.0
1236,75.0,4350.0,-25.0,0.0
1237,75.0,4375.0,-25.0,0.0
1238,75.0,4400.0,-25.0,0.0
1239,75.0,4425.0,-25.0,0.0
1240,75.0,4450.0,-25.0,0.0
1241,75.0,4475.0,-25.0,0.0
1242,75.0,4500.0,-25.0,0.0
1243,75.0,4525.0,-25.0,0.0
1244,75.0,4550.0,-25.0,0.0
1245,75.0,4575.0,-25.0,0.0
1246,75.0,4600.0,-25.0,0.0
1247,75.0,4625.0,-25.0,0.0
1248,75.0,4650.0,-25.0,0.0
1249,75.0,4675.0,-25.0,0.0
1250,75.0,4700.0,-25.0,0.0
1251,75.0,4725.0,-25.0,0.0
1252,75.0,4750.0,-25.0,0.0
1253,75.0,4775.0,-25.0,0.0
1254,75.0,4800.0,-25.0,0.0
1255,75.0,4825.0,-25.0,0.0
1256,75.0,4850.0,-25.0,0.0
1257,75.0,4875.0,-25.0,0.0
1258,75.0,4900.0,-25.0,0.0
1259,75.0,4925.0,-25.0,0.0
1260,75.0,4950.0,-25.0,0.0
1261,75.0,4975.0,-25.0,0.0
1262,75.0,5000.0,-25.0,0.0
